placement,group,comp,grp_count,grp_placement,mode
8,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Camille, Ekko, Sejuani, Viego, Zoe",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Leona, Sett, Sivir, Urgot, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Camille, Fiddlesticks, Janna, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Fiora, Leblanc, Leona, Viego, Zed, Zoe",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Fiora, Janna, Leona, Sejuani, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Aphelios, Fiora, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Fiora, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Fiora, Leblanc, Leona, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Leona, Sett, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Ekko, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Aphelios, Camille, Fiora, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Annie, Aphelios, Fiora, Leona, Malphite, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Aphelios, Camille, Ekko, Janna, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, AurelionSol, Camille, Fiora, Leblanc, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Ekko, Fiddlesticks, Fiora, Leona, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Camille, Leona, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Annie, Aphelios, Fiora, Leona, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Ekko, Fiora, Leona, Mordekaiser, Viego, Zoe",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Ekko, Fiddlesticks, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Fiora, Leona, Nunu, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Fiora, Leona, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Ekko, Fiora, Urgot, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Ekko, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Annie, Aphelios, BelVeth, Camille, Leblanc, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Ekko, Leona, Sett, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Aphelios, Camille, Ekko, Fiora, Riven, Samira, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Fiora, Leblanc, Leona, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Annie, Aphelios, Fiora, LeeSin, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Annie, Fiora, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Aphelios, Camille, Fiora, Sejuani, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Ekko, Leona, Mordekaiser, Nunu, Sejuani, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Camille, Ekko, Janna, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Ekko, Leona, Samira, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Fiora, Leona, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego, Zoe",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Fiora, Leona, Viego, Zed, Zoe",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Sejuani, Urgot, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Fiora, Leona, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Ekko, Fiddlesticks, Nunu, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Camille, Ekko, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Ekko, Janna, Leona, Mordekaiser, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Fiora, Leblanc, Leona, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, BelVeth, Ekko, Viego, Zac",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Annie, Aphelios, Camille, Fiora, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Aphelios, Camille, Ekko, Nilah, Nunu, Syndra, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Camille, Ekko, Leona, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Fiora, Leona, Senna, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Fiddlesticks, Janna, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Aphelios, Camille, Ekko, Janna, Sejuani, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Nunu, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Aphelios, Camille, Leona, Sona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Camille, Janna, Sejuani, Urgot, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Annie, Aphelios, Ekko, Leona, Sejuani, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Fiora, Leblanc, Viego, Zed, Zoe",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Camille, Fiora, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Fiora, Janna, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Ekko, Leona, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Annie, Fiora, Janna, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Annie, Aphelios, Camille, Ekko, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
7,0,"Alistar, Ekko, Fiora, Janna, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Fiora, Viego, Yasuo, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Janna, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Ekko, Fiora, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Aphelios, Camille, Fiddlesticks, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Janna, Leona, Urgot, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Janna, Leona, MissFortune, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Leblanc, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Camille, Leona, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Leona, Nunu, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, Malphite, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Fiora, Leona, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Camille, Ekko, Fiora, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Janna, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, Mordekaiser, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, Sejuani, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Aphelios, Ekko, Fiora, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Aphelios, Camille, Ekko, Fiora, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Fiddlesticks, Janna, Leona, Soraka, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Aphelios, Camille, Fiora, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Fiora, Janna, Leona, Nilah, Nunu, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Janna, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Fiora, Leona, Nunu, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Aphelios, Camille, Sett, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Janna, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Annie, Aphelios, Fiora, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Janna, Leona, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Fiora, Janna, Leona, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, Nunu, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, BelVeth, Fiora, Nunu, Sejuani, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Leona, Nunu, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Fiddlesticks, Janna, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Fiddlesticks, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Camille, Fiora, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Janna, Leona, Nunu, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Leblanc, Leona, Viego, Zed, Zoe",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Leona, Mordekaiser, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Leblanc, Leona, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Camille, Leblanc, Leona, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Janna, Leona, Sivir, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Ekko, Fiora, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, Samira, Urgot, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Fiddlesticks, Janna, Leona, Velkoz, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Fiddlesticks, Janna, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Leona, Mordekaiser, Syndra, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Camille, Fiddlesticks, Janna, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Leona, Mordekaiser, Samira, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Aphelios, Sivir, Viego, Zoe",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Fiora, Leona, Samira, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Camille, Fiora, Nunu, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Fiora, Leona, Sejuani, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, MissFortune, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Aphelios, Camille, Ekko, Fiora, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Leona, Sejuani, Vi, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Camille, Leona, Mordekaiser, Nunu, Soraka, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Aphelios, Ekko, Fiddlesticks, Fiora, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Fiora, Janna, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Fiora, Leona, Syndra, Urgot, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Camille, Chogath, Ekko, Nunu, Urgot, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Fiora, Janna, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Camille, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Ekko, Fiora, Leona, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Fiora, Leblanc, Leona, Viego, Zed, Zoe",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Ekko, Fiora, Sejuani, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Camille, MissFortune, Riven, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Annie, Aphelios, Ekko, Leblanc, Leona, Nunu, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
2,0,"Alistar, Aphelios, Fiora, Leona, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, Nilah, Viego, Zed",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
3,0,"Alistar, Aphelios, Ekko, Fiora, Leona, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Ekko, Fiora, Samira, Sejuani, Senna, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Aphelios, Ekko, Fiora, Leona, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
8,0,"Alistar, Annie, Ekko, Fiora, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
1,0,"Alistar, Annie, Aphelios, Fiora, Leona, Samira, Viego",435,3.92,"Alistar, Annie, Aphelios, Ekko, Fiora, Leona, Viego"
