placement,group,comp,grp_count,grp_placement,mode
5,-1,"Alistar, BelVeth, Chogath, Ekko, Jinx, MissFortune, Riven, Sejuani",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, BelVeth, Ekko, Leblanc, Leona, Urgot, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Jax, Leona, MissFortune, Sett, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Fiora, Kaisa, Nilah, Riven, Vayne, Zed",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Syndra, Taliyah, Yuumi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Leblanc, MissFortune, Rammus, Velkoz, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Jax, LeeSin, Mordekaiser, Riven, Sejuani, Syndra",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, BelVeth, Malphite, Nunu, Sejuani, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Kaisa, Nilah, Rell, Riven, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Vayne, Yasuo",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Ekko, Leblanc, Nilah, Rammus, Vayne, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Leona, MissFortune, Riven, Sett, Vayne, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Leona, Samira, Sejuani, Senna, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Aphelios, Leona, Mordekaiser, Sejuani, Vi, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Fiddlesticks, Leblanc, Nunu, Rell, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Fiora, Viego, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, AurelionSol, Ekko, Jinx, MissFortune, Riven, Sett, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Leblanc, LeeSin, Malphite, Nilah, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Jax, Leona, Mordekaiser, Nunu, Riven, Sejuani, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, BelVeth, Fiddlesticks, Leona, MissFortune, Sejuani, Urgot, Velkoz, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Leona, MissFortune, Samira, Sejuani, Sett, Soraka, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Leblanc, MissFortune, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Fiora, Jax, Leblanc, Leona, Sejuani, Urgot, Viego, Zed",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Leblanc, Sona, Zac, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Janna, Leblanc, Nilah, Nunu, Sona, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, MissFortune, Rell, Riven, Sett",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Camille, Fiora, Mordekaiser, Viego, Zed",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Camille, Fiora, Sejuani, Urgot, Vi, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Ekko, Jax, Leona, Samira, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Janna, Leona, Nunu, Soraka, Syndra, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Leona, Samira, Senna, Sivir, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Janna, Leblanc, Sejuani, Vayne, Vi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Nunu, Sona, Soraka, Yuumi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"AurelionSol, Fiddlesticks, Janna, Mordekaiser, Sejuani, Soraka, Urgot",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Draven, Jax, Mordekaiser, Rell, Riven, Velkoz",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, AurelionSol, Chogath, Ekko, Sejuani, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Fiora, Kaisa, Nilah, Vayne, Zed",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Janna, Nunu, Sona, Soraka, Taliyah, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Janna, Leblanc, Leona, Sett, Soraka, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Kaisa, LeeSin, Malphite, Vayne, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Janna, Jax, Samira, Senna, Sett, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"AurelionSol, Ekko, Janna, Sejuani, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Leona, Sejuani, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Fiddlesticks, Leona, Samira, Senna, Sivir, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Annie, Ekko, Leblanc, Leona, Nunu, Sona, Soraka, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Camille, Fiddlesticks, Leona, Sejuani, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Camille, Fiddlesticks, Janna, Leblanc, Nilah, Viego, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Fiddlesticks, Fiora, Nilah, Sejuani, Vayne, Yasuo, Zed",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Fiora, Nilah, Vayne, Yasuo, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Draven, Fiddlesticks, MissFortune, Samira, Sett, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Fiddlesticks, Janna, Nunu, Sivir, Syndra, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Soraka, Taliyah, Yuumi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Leona, Sejuani, Velkoz, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Fiora, Leona, Nilah, Rammus, Vayne, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Jax, Samira, Sejuani, Senna, Sivir, Vayne, Yasuo",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Chogath, Fiddlesticks, Leblanc, Leona, Nunu, Soraka, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Ekko, Ezreal, Leona, Soraka, Syndra, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Fiora, Leona, Nunu, Viego, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Nilah, Riven, Sejuani, Syndra, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Fiddlesticks, Leona, Samira, Sejuani, Sivir, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Ezreal, Fiddlesticks, MissFortune, Riven, Vayne, Vi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Janna, Leona, Sejuani, Viego, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Nunu, Samira, Sejuani, Sivir, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Leblanc, Leona, Nunu, Rammus, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Camille, Ekko, Nunu, Sejuani, Viego, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Fiora, Leblanc, Urgot, Viego, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Camille, Sejuani, Viego, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Jax, Leona, Senna, Sett, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Leblanc, Soraka, Taliyah, Yuumi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Leona, Sejuani, Soraka, Syndra, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Mordekaiser, Riven, Sejuani, Senna, Vi, Yasuo",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, AurelionSol, Chogath, Fiora, Nunu, Samira, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Leblanc, Soraka, Taliyah, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, BelVeth, Chogath, Leblanc, Mordekaiser, Vi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Nilah, Sejuani, Vayne, Velkoz, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Fiora, Leona, Sejuani, Viego, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Ekko, Leblanc, Mordekaiser, Nunu, Syndra, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, AurelionSol, Fiddlesticks, Jax, Malphite, Nunu, Sett",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Chogath, Nunu, Rammus, Velkoz, Zac, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Camille, Fiora, Samira, Velkoz, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Fiora, Leblanc, Sejuani, Vayne, Viego, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Ekko, Jax, Leblanc, Sett, Vi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Fiddlesticks, Fiora, Janna, Leona, Nilah, Samira, Zed",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Annie, Camille, Leblanc, Leona, Riven, Sett, Sona, Urgot, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Camille, Fiora, Leblanc, Viego, Zac, Zed",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Jax, LeeSin, Leona, MissFortune, Riven, Sejuani, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, BelVeth, Ekko, Nunu, Samira, Senna, Sivir, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Leona, Nilah, Nunu, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Fiddlesticks, Janna, Jinx, Nunu, Riven, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Leblanc, Nilah, Taliyah, Vayne, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, AurelionSol, Nunu, Rammus, Urgot, Velkoz, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Fiddlesticks, Jinx, Leblanc, Leona, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Chogath, Ekko, Jinx, Kaisa, Nilah, Vayne",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, AurelionSol, Ekko, Leblanc, Soraka, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"LeeSin, Nilah, Sejuani, Sivir, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Janna, Leona, Sejuani, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, BelVeth, Ekko, Leblanc, Sejuani, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Aphelios, Janna, Sejuani, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Jax, Leblanc, Mordekaiser, Vayne, Vi, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, AurelionSol, Ekko, Taliyah, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Sona, Soraka, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"AurelionSol, BelVeth, Chogath, Janna, Mordekaiser, Rammus, Urgot, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Leblanc, Soraka, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Leona, Samira, Sivir, Viego, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, AurelionSol, Fiddlesticks, Jax, Nunu, Sett, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Leona, Mordekaiser, Nunu, Syndra, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ezreal, Fiora, Kaisa, Nilah, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, AurelionSol, BelVeth, Chogath, Rammus, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Rell, Samira, Sejuani, Senna",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Leona, Samira, Sejuani, Senna, Sett, Sivir, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Leblanc, Nilah, Sejuani, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, MissFortune, Nilah, Taliyah, Vayne, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Jinx, MissFortune, Nunu, Riven, Urgot, Vayne, Zed",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Leblanc, Sona, Taliyah, Yuumi, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Annie, Ekko, Kaisa, Leblanc, Sona, Syndra, Taliyah",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Fiddlesticks, Nilah, Samira, Sejuani, Vi, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Ekko, Samira, Senna, Sivir, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Riven, Sejuani, Urgot, Vayne, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Fiddlesticks, MissFortune, Urgot, Yasuo, Zac, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Janna, Kaisa, Nilah, Riven, Urgot, Vayne, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Jax, LeeSin, Mordekaiser, Riven, Sejuani, Soraka, Velkoz, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Leblanc, Soraka, Syndra, Taliyah, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, Ekko, Janna, Leblanc, Sona, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, AurelionSol, Ekko, Fiddlesticks, Samira, Sejuani, Sivir, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Annie, Aphelios, Camille, Leblanc, Sejuani, Soraka, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Fiddlesticks, Janna, Leona, Samira, Sejuani, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Leona, Rell, Sona, Taliyah, Velkoz, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, BelVeth, Ekko, Nunu, Sejuani, Sivir, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Jax, Riven, Sejuani, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Draven, Ekko, Jax, MissFortune, Samira, Sejuani, Sett, Sona",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Fiddlesticks, Leona, MissFortune, Nunu, Samira, Sett, Syndra, Vayne",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Chogath, Sivir, Velkoz, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Chogath, Ekko, Leona, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Ekko, Fiddlesticks, Leona, Mordekaiser, Nunu, Sejuani, Urgot",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Leblanc, Nilah, Vayne, Yasuo, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Ekko, Leblanc, Leona, Sejuani, Urgot, Vi, Zed",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Draven, Jax, Samira, Sejuani, Senna, Sett, Sivir",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, BelVeth, Ekko, Leblanc, Nunu, Viego, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Ekko, Janna, Sejuani, Sivir, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Ekko, Janna, Leona, Nunu, Samira, Syndra, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Ekko, Jinx, Leona, MissFortune, Nunu, Urgot, Vayne",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"AurelionSol, Rammus, Riven, Sett, Vayne, Zed, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, BelVeth, Chogath, Fiddlesticks, Leona, Rammus, Urgot, Vi, Zac",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"BelVeth, Ekko, Janna, MissFortune, Rammus, Sivir, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Aphelios, Rell, Riven, Samira, Sett, Sivir",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Chogath, Leblanc, Leona, Rammus, Velkoz, Zac, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Ekko, Leblanc, Nilah, Nunu, Syndra, Taliyah, Yuumi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Annie, BelVeth, Ekko, Leblanc, Zoe",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Draven, Jax, Leona, Rell, Riven, Velkoz, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Janna, Jax, LeeSin, Mordekaiser, Riven, Sejuani, Urgot, Vi",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Alistar, Camille, Leblanc, Leona, Velkoz, Viego",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
5,-1,"Aphelios, Ekko, Jax, Leona, Mordekaiser, Nunu, Sett, Urgot",,,"Alistar, Annie, Ekko, Leblanc, Sona, Zoe"
